Unnamed: 0,id,file_name,Latex,name,path,data_source,tags
,,,\sqrt Inside - Right g NoRel = Right r Sup 2 NoRel \sin Right \theta,crohme2019/test/ISICal19_1202_em_769.inkml,crohme2019/test/ISICal19_1202_em_769.inkml,CROHME,test
,,,\int Right d Sup 4 NoRel x NoRel g NoRel \sqrt Right R Sup 3,crohme2019/test/UN19_1004_em_55.inkml,crohme2019/test/UN19_1004_em_55.inkml,CROHME,test
,,,\sin Right \theta Sub 1 NoRel \sin Right \theta Sub 2 NoRel = Right 0,crohme2019/test/ISICal19_1205_em_821.inkml,crohme2019/test/ISICal19_1205_em_821.inkml,CROHME,test
,,,x Sub 0 NoRel + Right g Right ( Right x Right - Right x Sub 0 NoRel ),crohme2019/test/UN19_1027_em_389.inkml,crohme2019/test/UN19_1027_em_389.inkml,CROHME,test
,,,\sum Below r NoRel m Right a Right x NoRel r NoRel = Right 1 NoRel 1 NoRel - Below r,crohme2019/test/UN19_1007_em_96.inkml,crohme2019/test/UN19_1007_em_96.inkml,CROHME,test
,,,\sin Right ( Right \theta Right ),crohme2019/test/UN19_1030_em_433.inkml,crohme2019/test/UN19_1030_em_433.inkml,CROHME,test
,,,3 Sup 8 NoRel c Sup 5 NoRel + Right 3 Sup 7 NoRel c Sup 4 NoRel - Right 7 Right 2 Right 9 Right 0 Right c Sup 3 NoRel - Right 1 Right 7 Right 8 Right 2 Right c Sup 2 NoRel + Right 1 Right 5 Right 9 Right 3 Right c Right + Right 1 Right 7 Right 1,crohme2019/test/UN19_1017_em_226.inkml,crohme2019/test/UN19_1017_em_226.inkml,CROHME,test
,,,\sqrt Inside p Right + Right 1 NoRel - Below 2,crohme2019/test/UN19_1048_em_690.inkml,crohme2019/test/UN19_1048_em_690.inkml,CROHME,test
,,,x Right \in Right Y,crohme2019/test/UN19_1038_em_551.inkml,crohme2019/test/UN19_1038_em_551.inkml,CROHME,test
,,,\sum Below a NoRel p Sub a NoRel = Right \sum Right X Sub a NoRel = Right 0 NoRel a,crohme2019/test/UN19wb_1109_em_1007.inkml,crohme2019/test/UN19wb_1109_em_1007.inkml,CROHME,test
,,,\lim Right h NoRel b NoRel ( NoRel ) Right = Right 0 NoRel b Right \rightarrow Right \pm Right \infty,crohme2019/test/UN19_1015_em_197.inkml,crohme2019/test/UN19_1015_em_197.inkml,CROHME,test
,,,5 NoRel - Below 1 Right 2 NoRel - NoRel 1 Right 1 Right 5 NoRel - Below 8 NoRel u Sup - Right 2,crohme2019/test/UN19_1030_em_421.inkml,crohme2019/test/UN19_1030_em_421.inkml,CROHME,test
,,,y Right = NoRel p NoRel - Below q NoRel x,crohme2019/test/UN19_1008_em_107.inkml,crohme2019/test/UN19_1008_em_107.inkml,CROHME,test
,,,z Right = NoRel 1 NoRel - Below \sqrt Inside 2 NoRel ( Right x Sup 1 NoRel + Right i Right x Sup 2 NoRel ),crohme2019/test/ISICal19_1204_em_806.inkml,crohme2019/test/ISICal19_1204_em_806.inkml,CROHME,test
,,,b Right = Right - Right - Above 3 NoRel 8 Right \sqrt Inside 7,crohme2019/test/UN19_1046_em_671.inkml,crohme2019/test/UN19_1046_em_671.inkml,CROHME,test
,,,- Right 1 Right . Right 7 Right 9 Right 1 Right 9,crohme2019/test/UN19_1043_em_618.inkml,crohme2019/test/UN19_1043_em_618.inkml,CROHME,test
,,,a Right - Right b Right + Right c Right - Right d,crohme2019/test/UN19_1025_em_356.inkml,crohme2019/test/UN19_1025_em_356.inkml,CROHME,test
,,,C Right = NoRel 1 NoRel - Below 3 Right 2 NoRel + NoRel \log Right 2 NoRel - NoRel 6 NoRel 9,crohme2019/test/ISICal19_1205_em_817.inkml,crohme2019/test/ISICal19_1205_em_817.inkml,CROHME,test
,,,x Right \in Right A,crohme2019/test/UN19_1050_em_732.inkml,crohme2019/test/UN19_1050_em_732.inkml,CROHME,test
,,,I Right H,crohme2019/test/UN19_1019_em_266.inkml,crohme2019/test/UN19_1019_em_266.inkml,CROHME,test
,,,d NoRel - Below d Right y NoRel ( Right y NoRel d Right w NoRel - Below d Right y NoRel ) Right - Right 2 Right w Right ( Right w Sup 2 NoRel - Right 1 Right ) Right = Right 0,crohme2019/test/UN19_1039_em_558.inkml,crohme2019/test/UN19_1039_em_558.inkml,CROHME,test
,,,V Sub t NoRel = Right V Sub s NoRel = Right 0,crohme2019/test/UN19_1040_em_570.inkml,crohme2019/test/UN19_1040_em_570.inkml,CROHME,test
,,,\theta Right ( Right \pm Right ( Right ( Right x Sub 1 NoRel 0 NoRel + Right \ldots Right + Right x Sub 4 NoRel 0 NoRel ) Right - Right ( Right y Sub 1 NoRel 0 NoRel + Right \ldots Right + Right y Sub 4 NoRel 0 NoRel ) Right ) Right ),crohme2019/test/UN19_1040_em_576.inkml,crohme2019/test/UN19_1040_em_576.inkml,CROHME,test
,,,- NoRel 1 NoRel - Below 2 Right 4 NoRel + NoRel 1 NoRel - Below 1 Right 6 NoRel = NoRel 1 NoRel - Below 4 Right 8,crohme2019/test/UN19_1009_em_123.inkml,crohme2019/test/UN19_1009_em_123.inkml,CROHME,test
,,,\sin Right L Right t,crohme2019/test/UN19_1042_em_604.inkml,crohme2019/test/UN19_1042_em_604.inkml,CROHME,test
,,,2 Right n Sub 4 NoRel + Right ( Right n Sub 2 NoRel + Right n Sub 4 NoRel - Right 1 Right ) Right = Right 3 Right n Sub 4 NoRel + Right n Sub 2,crohme2019/test/UN19_1045_em_652.inkml,crohme2019/test/UN19_1045_em_652.inkml,CROHME,test
,,,\cos NoRel n NoRel \sigma,crohme2019/test/ISICal19_1205_em_812.inkml,crohme2019/test/ISICal19_1205_em_812.inkml,CROHME,test
,,,o Right \in Right X,crohme2019/test/UN19_1038_em_553.inkml,crohme2019/test/UN19_1038_em_553.inkml,CROHME,test
,,,\int Sub a NoRel b NoRel d Right x Right f Right ( Right x Right ) Right e Sup i Right N Right x,crohme2019/test/UN19_1002_em_22.inkml,crohme2019/test/UN19_1002_em_22.inkml,CROHME,test
,,,\forall Right i Right COMMA Right k,crohme2019/test/UN19_1045_em_656.inkml,crohme2019/test/UN19_1045_em_656.inkml,CROHME,test
,,,\lambda Right \log Right \lambda,crohme2019/test/UN19_1033_em_468.inkml,crohme2019/test/UN19_1033_em_468.inkml,CROHME,test
,,,y Right = NoRel 1 NoRel - Below x NoRel = NoRel b NoRel - Below w,crohme2019/test/UN19_1006_em_89.inkml,crohme2019/test/UN19_1006_em_89.inkml,CROHME,test
,,,A Sup - Right 1 NoRel 3 NoRel - Below 5 NoRel A Sup 1 NoRel - NoRel 3 NoRel - Below 5,crohme2019/test/UN19_1023_em_323.inkml,crohme2019/test/UN19_1023_em_323.inkml,CROHME,test
,,,a Right = Right 3 Right ( Right 4 Right + Right \sqrt Inside 1 Right 0 NoRel ) Right / Right ( Right 5 Right + Right 1 Right 4 Right \sqrt Inside 1 Right 0 NoRel ),crohme2019/test/UN19wb_1120_em_1179.inkml,crohme2019/test/UN19wb_1120_em_1179.inkml,CROHME,test
,,,q Sup 2 NoRel = Right \sum Below a Right = Right 1 NoRel n NoRel ( Right x Sup a NoRel ) Sup 2,crohme2019/test/UN19_1028_em_395.inkml,crohme2019/test/UN19_1028_em_395.inkml,CROHME,test
,,,b Sup x NoRel a Sup y Right + Right n,crohme2019/test/UN19_1043_em_626.inkml,crohme2019/test/UN19_1043_em_626.inkml,CROHME,test
,,,1 NoRel - Below 6 Right 4 NoRel ( Right 3 Right n Sup 3 NoRel + Right 2 Right 3 Right n Sup 2 NoRel + Right 7 Right 2 Right n Right + Right 8 Right 0 Right ),crohme2019/test/UN19_1020_em_276.inkml,crohme2019/test/UN19_1020_em_276.inkml,CROHME,test
,,,a Right \sqrt Inside 2,crohme2019/test/UN19_1012_em_166.inkml,crohme2019/test/UN19_1012_em_166.inkml,CROHME,test
,,,y Sup 2 NoRel = Right 4 Right x Sup 3 NoRel + Right A Right x Right + Right B,crohme2019/test/UN19wb_1120_em_1172.inkml,crohme2019/test/UN19wb_1120_em_1172.inkml,CROHME,test
,,,1 Right / Right ( Right \cos Right \alpha Right ) Sup 2 NoRel - Right ( Right \tan Right \alpha Right ) Sup 2 NoRel = Right 1,crohme2019/test/UN19_1001_em_10.inkml,crohme2019/test/UN19_1001_em_10.inkml,CROHME,test
,,,C Right = Right - Right m Right \cos Right a,crohme2019/test/ISICal19_1202_em_773.inkml,crohme2019/test/ISICal19_1202_em_773.inkml,CROHME,test
,,,\sum Below i NoRel \beta Sup i,crohme2019/test/UN19_1035_em_507.inkml,crohme2019/test/UN19_1035_em_507.inkml,CROHME,test
,,,y Right d Right y,crohme2019/test/UN19_1012_em_171.inkml,crohme2019/test/UN19_1012_em_171.inkml,CROHME,test
,,,\sqrt NoRel 2 NoRel - Below \beta,crohme2019/test/UN19_1017_em_234.inkml,crohme2019/test/UN19_1017_em_234.inkml,CROHME,test
,,,3 Right 9,crohme2019/test/UN19_1002_em_16.inkml,crohme2019/test/UN19_1002_em_16.inkml,CROHME,test
,,,| Right a Right | Right = Right | Right x Sup 1 NoRel | Right + Right \ldots Right + Right | Right x Sup n NoRel |,crohme2019/test/UN19_1013_em_194.inkml,crohme2019/test/UN19_1013_em_194.inkml,CROHME,test
,,,8 Right \cos Right \theta,crohme2019/test/UN19_1004_em_49.inkml,crohme2019/test/UN19_1004_em_49.inkml,CROHME,test
,,,- NoRel 1 NoRel - Below \sqrt Inside 3,crohme2019/test/UN19wb_1120_em_1183.inkml,crohme2019/test/UN19wb_1120_em_1183.inkml,CROHME,test
,,,z Right = Right x Sup 2 Right i Right + Right 2 NoRel + Right i Right x Sup 2 Right i Right + Right 3,crohme2019/test/UN19wb_1109_em_1010.inkml,crohme2019/test/UN19wb_1109_em_1010.inkml,CROHME,test
,,,p Right 2 Sup - Right p NoRel - Below 1 Right + Right p NoRel - Right 1 Right ) NoRel (,crohme2019/test/UN19_1004_em_54.inkml,crohme2019/test/UN19_1004_em_54.inkml,CROHME,test
,,,0 Right . Right 7 Right 8 Right 5 Right 1 Right n Sup 2 NoRel + Right 3 Right . Right 9 Right 2 Right 9 Right n Right - Right 6 Right . Right 6 Right 2 Right 0,crohme2019/test/UN19wb_1115_em_1099.inkml,crohme2019/test/UN19wb_1115_em_1099.inkml,CROHME,test
,,,H Sub a Right a NoRel = Right H Sub x Right x NoRel + Right H Sub y Right y,crohme2019/test/UN19wb_1106_em_962.inkml,crohme2019/test/UN19wb_1106_em_962.inkml,CROHME,test
,,,B Right = NoRel 4 Right 9 NoRel - Below 9,crohme2019/test/UN19_1032_em_462.inkml,crohme2019/test/UN19_1032_em_462.inkml,CROHME,test
,,,x Right \neq Right \pm Right a,crohme2019/test/ISICal19_1202_em_774.inkml,crohme2019/test/ISICal19_1202_em_774.inkml,CROHME,test
,,,n Sup 2 NoRel ( Right - Right 1 Right + Right 2 Right n Sup 2 NoRel ) Right + Right ( Right 1 Right - Right 4 Right n Sup 2 NoRel ) Right ( Right n Sup 2 NoRel + Right n Right ),crohme2019/test/UN19_1046_em_662.inkml,crohme2019/test/UN19_1046_em_662.inkml,CROHME,test
,,,( Right 9 Right - Right 4 Right - Right 2 Right ) Right \times Right 9,crohme2019/test/ISICal19_1207_em_843.inkml,crohme2019/test/ISICal19_1207_em_843.inkml,CROHME,test
,,,x Right d Right y Right = Right a Sub 2 NoRel d Right x Right x Right + Right b Sub 2 NoRel d Right y Right x Right + Right c Sub 2 NoRel d Right x Right y Right + Right d Sub 2 NoRel d Right y Right y,crohme2019/test/UN19_1021_em_299.inkml,crohme2019/test/UN19_1021_em_299.inkml,CROHME,test
,,,[ Right x Right COMMA Right y Right ] Right = Right x Right y Right - Right y Right x,crohme2019/test/UN19_1005_em_65.inkml,crohme2019/test/UN19_1005_em_65.inkml,CROHME,test
,,,A Right = Right \sum Below a NoRel A Sup a NoRel t Sup a,crohme2019/test/UN19wb_1119_em_1169.inkml,crohme2019/test/UN19wb_1119_em_1169.inkml,CROHME,test
,,,d Right = NoRel \sqrt Inside 7 NoRel - Below 4,crohme2019/test/UN19_1030_em_424.inkml,crohme2019/test/UN19_1030_em_424.inkml,CROHME,test
,,,( Right 2 Right 0 Right 0 Right 1 Right ) Right 4 Right 3 Right 7 Right 3 Right - Right 4 Right 3 Right 9 Right 4,crohme2019/test/UN19wb_1108_em_999.inkml,crohme2019/test/UN19wb_1108_em_999.inkml,CROHME,test
,,,\sin Right ( Right n Right z Right ),crohme2019/test/UN19_1021_em_296.inkml,crohme2019/test/UN19_1021_em_296.inkml,CROHME,test
,,,f Right = Right \sum Below n NoRel f Sub n NoRel z Sup n Right + Right 1,crohme2019/test/UN19_1044_em_633.inkml,crohme2019/test/UN19_1044_em_633.inkml,CROHME,test
,,,( Right f Right + Right 1 Right ) Right - Right f Right - Right f Right + Right ( Right f Right - Right 1 Right ) Right = Right 0,crohme2019/test/ISICal19_1209_em_860.inkml,crohme2019/test/ISICal19_1209_em_860.inkml,CROHME,test
,,,E Right F Right + Right E Right E Right E,crohme2019/test/UN19_1002_em_17.inkml,crohme2019/test/UN19_1002_em_17.inkml,CROHME,test
,,,a Right = Right 3 Right ( Right 4 Right - NoRel 1 Right 0 NoRel \sqrt Right ) NoRel 1 Right 0 NoRel \sqrt Right / Right ( Right 1 Right 4 NoRel 1 Right 0 NoRel \sqrt Right - Right 5 Right ),crohme2019/test/UN19_1015_em_204.inkml,crohme2019/test/UN19_1015_em_204.inkml,CROHME,test
,,,\int Right d Sup 1 Right 1 NoRel x Right \sqrt Inside g NoRel G Sub A Right B Right C Right 1 Right 1 NoRel G Sup A Right B Right C Right 1 Right 1,crohme2019/test/UN19wb_1115_em_1097.inkml,crohme2019/test/UN19wb_1115_em_1097.inkml,CROHME,test
,,,B Right = Right C,crohme2019/test/UN19wb_1117_em_1129.inkml,crohme2019/test/UN19wb_1117_em_1129.inkml,CROHME,test
,,,X Right = Right L Right \cos Right ( Right s Right ) Right \cos Right ( Right t Right ),crohme2019/test/UN19wb_1114_em_1082.inkml,crohme2019/test/UN19wb_1114_em_1082.inkml,CROHME,test
,,,n NoRel - Below 2 NoRel + NoRel 7 NoRel - Below 2,crohme2019/test/UN19wb_1102_em_906.inkml,crohme2019/test/UN19wb_1102_em_906.inkml,CROHME,test
,,,( Right t Right - Right x Right ) Right ( Right t Right + Right x Right ) Right \lt Right 0,crohme2019/test/UN19wb_1117_em_1130.inkml,crohme2019/test/UN19wb_1117_em_1130.inkml,CROHME,test
,,,\int Right d Right A,crohme2019/test/UN19_1045_em_659.inkml,crohme2019/test/UN19_1045_em_659.inkml,CROHME,test
,,,l Right = Right \int Right d Right y Right \sqrt Inside f,crohme2019/test/UN19_1021_em_297.inkml,crohme2019/test/UN19_1021_em_297.inkml,CROHME,test
,,,\cos Right f Right ( Right 0 Right ) Right = Right \cos Right f Right ( Right \pi Right ) Right = Right \pm Right 1,crohme2019/test/UN19_1051_em_735.inkml,crohme2019/test/UN19_1051_em_735.inkml,CROHME,test
,,,x Sup 5 NoRel - Right x Sup 8,crohme2019/test/ISICal19_1203_em_790.inkml,crohme2019/test/ISICal19_1203_em_790.inkml,CROHME,test
,,,0 Right 0 Right 0 Right 0 Right ) NoRel ( NoRel ( Right 0 Right 0 Right 0 Right 0 Right ),crohme2019/test/ISICal19_1205_em_818.inkml,crohme2019/test/ISICal19_1205_em_818.inkml,CROHME,test
,,,- Above 1 NoRel \sqrt Inside 6,crohme2019/test/ISICal19_1201_em_760.inkml,crohme2019/test/ISICal19_1201_em_760.inkml,CROHME,test
,,,f Right = Right f Sub a NoRel + Right f Sub b NoRel + Right f Sub c,crohme2019/test/ISICal19_1203_em_792.inkml,crohme2019/test/ISICal19_1203_em_792.inkml,CROHME,test
,,,\lim Below r Right \rightarrow Right \infty NoRel w Right = Right 0,crohme2019/test/UN19wb_1104_em_940.inkml,crohme2019/test/UN19wb_1104_em_940.inkml,CROHME,test
,,,y Right d Right x Right = Right a Sub 3 NoRel d Right x Right x Right + Right b Sub 3 NoRel d Right y Right x Right + Right c Sub 3 NoRel d Right x Right y Right + Right d Sub 3 NoRel d Right y Right y,crohme2019/test/UN19wb_1108_em_992.inkml,crohme2019/test/UN19wb_1108_em_992.inkml,CROHME,test
,,,\pi Right \times Right \pi,crohme2019/test/UN19_1032_em_463.inkml,crohme2019/test/UN19_1032_em_463.inkml,CROHME,test
,,,1 NoRel - Below n Right !,crohme2019/test/UN19wb_1106_em_971.inkml,crohme2019/test/UN19wb_1106_em_971.inkml,CROHME,test
,,,p Right \neq Right 9,crohme2019/test/UN19_1021_em_289.inkml,crohme2019/test/UN19_1021_em_289.inkml,CROHME,test
,,,b Sub n NoRel = Right \lim Below \alpha Right \rightarrow Right 0 NoRel b Sub n Right - Right \alpha,crohme2019/test/UN19wb_1110_em_1028.inkml,crohme2019/test/UN19wb_1110_em_1028.inkml,CROHME,test
,,,( Right f Right + Right g Right ) Right ( Right x Right ) Right = Right f Right ( Right x Right ) Right + Right g Right ( Right x Right ),crohme2019/test/ISICal19_1210_em_880.inkml,crohme2019/test/ISICal19_1210_em_880.inkml,CROHME,test
,,,\int Sup \infty NoRel 0 NoRel - Above d Right x NoRel x,crohme2019/test/UN19_1027_em_387.inkml,crohme2019/test/UN19_1027_em_387.inkml,CROHME,test
,,,Y Right = Right L Right \cos Right ( Right s Right ) Right \sin Right ( Right t Right ),crohme2019/test/UN19_1040_em_574.inkml,crohme2019/test/UN19_1040_em_574.inkml,CROHME,test
,,,x Sup n NoRel - Right a Right x Sup s NoRel + Right b Right = Right 0,crohme2019/test/ISICal19_1207_em_851.inkml,crohme2019/test/ISICal19_1207_em_851.inkml,CROHME,test
,,,F Right = NoRel 1 NoRel - Below 4 NoRel F Sub a Right b NoRel F Sup a Right b,crohme2019/test/UN19wb_1113_em_1072.inkml,crohme2019/test/UN19wb_1113_em_1072.inkml,CROHME,test
,,,\int Right d Sup n NoRel x Right f Right g Right = Right \int Right d Sup n NoRel x Right g Right f,crohme2019/test/UN19wb_1117_em_1131.inkml,crohme2019/test/UN19wb_1117_em_1131.inkml,CROHME,test
,,,( Right a Right - Right b Right ) Right - Right ( Right k Right - Right b Right - Right c Right ) Right \times Right ( Right a Right - Right b Right ) Right = Right ( Right a Right - Right k Right + Right c Right ) Right \times Right ( Right a Right - Right b Right ),crohme2019/test/UN19wb_1116_em_1116.inkml,crohme2019/test/UN19wb_1116_em_1116.inkml,CROHME,test
,,,\sqrt Inside - Right A,crohme2019/test/UN19_1022_em_310.inkml,crohme2019/test/UN19_1022_em_310.inkml,CROHME,test
,,,z Right ( Right \log Right z Right ) Sup n,crohme2019/test/ISICal19_1201_em_752.inkml,crohme2019/test/ISICal19_1201_em_752.inkml,CROHME,test
,,,i Right \ldots Right n,crohme2019/test/UN19_1033_em_477.inkml,crohme2019/test/UN19_1033_em_477.inkml,CROHME,test
,,,\lim Right \sum Right z Sup n NoRel z Right \rightarrow Right 1,crohme2019/test/UN19_1008_em_105.inkml,crohme2019/test/UN19_1008_em_105.inkml,CROHME,test
,,,1 NoRel - Below 2 NoRel n Right ( Right n Right + Right 3 Right ) Right + Right 3,crohme2019/test/UN19_1050_em_731.inkml,crohme2019/test/UN19_1050_em_731.inkml,CROHME,test
,,,5 Right 6 Sub s NoRel + Right 3 Right 5 Sub c NoRel + Right 2 Right 8 Right + Right 8 Sub s NoRel + Right 1,crohme2019/test/UN19_1038_em_544.inkml,crohme2019/test/UN19_1038_em_544.inkml,CROHME,test
,,,x Right y Right = Right q Right y Right x,crohme2019/test/UN19wb_1107_em_988.inkml,crohme2019/test/UN19wb_1107_em_988.inkml,CROHME,test
,,,7 Right 7 Right 7 NoRel - Below 4 Right 0 Right 0,crohme2019/test/UN19wb_1118_em_1141.inkml,crohme2019/test/UN19wb_1118_em_1141.inkml,CROHME,test
,,,C Right = Right \sum Right c Sub n NoRel n Sup 2 NoRel n Right = Right 1,crohme2019/test/UN19wb_1108_em_996.inkml,crohme2019/test/UN19wb_1108_em_996.inkml,CROHME,test
,,,- Below 2 NoRel 1 NoRel \cos Right 2 Right \alpha,crohme2019/test/UN19_1041_em_599.inkml,crohme2019/test/UN19_1041_em_599.inkml,CROHME,test
,,,\int Right d Right A Sub 2 NoRel X Sub 7 NoRel = Right \int Right A Sub 2 NoRel X Sub 8,crohme2019/test/UN19_1046_em_667.inkml,crohme2019/test/UN19_1046_em_667.inkml,CROHME,test
,,,1 Right . Right 0 Right 7 Right 3 Right 7 Right + Right 1 Right . Right 2 Right 2 Right 2 Right 7,crohme2019/test/UN19wb_1121_em_1199.inkml,crohme2019/test/UN19wb_1121_em_1199.inkml,CROHME,test
,,,( Right k Right + Right k Right + Right n Right ) Right \times Right ( Right k Right + Right k Right + Right n Right ),crohme2019/test/UN19_1005_em_72.inkml,crohme2019/test/UN19_1005_em_72.inkml,CROHME,test
,,,3 Right 2 Right 5 NoRel - Below 6 Right 6,crohme2019/test/UN19_1013_em_189.inkml,crohme2019/test/UN19_1013_em_189.inkml,CROHME,test
,,,9 Right \div Right 5 Right \div Right x,crohme2019/test/UN19_1001_em_11.inkml,crohme2019/test/UN19_1001_em_11.inkml,CROHME,test
,,,x Right + Right R,crohme2019/test/UN19_1043_em_629.inkml,crohme2019/test/UN19_1043_em_629.inkml,CROHME,test
,,,8 Right \times Right 7,crohme2019/test/UN19wb_1109_em_1017.inkml,crohme2019/test/UN19wb_1109_em_1017.inkml,CROHME,test
,,,1 NoRel - Below 2 NoRel - Right \sin Sup 2 NoRel \alpha,crohme2019/test/UN19_1045_em_653.inkml,crohme2019/test/UN19_1045_em_653.inkml,CROHME,test
,,,\beta Right = Right \sqrt Inside 1 Right + Right b,crohme2019/test/UN19wb_1107_em_978.inkml,crohme2019/test/UN19wb_1107_em_978.inkml,CROHME,test
,,,[ Right a Right b Right ] Right = NoRel 1 NoRel - Below 2 NoRel ( Right a Right b Right - Right b Right a Right ),crohme2019/test/UN19_1028_em_401.inkml,crohme2019/test/UN19_1028_em_401.inkml,CROHME,test
,,,\int Right d Right y Right f Right ( Right y Right ) Right = Right 1,crohme2019/test/UN19_1028_em_403.inkml,crohme2019/test/UN19_1028_em_403.inkml,CROHME,test
,,,C Right \times Right C,crohme2019/test/UN19_1013_em_185.inkml,crohme2019/test/UN19_1013_em_185.inkml,CROHME,test
,,,a Right + Right i NoRel \beta NoRel 2 NoRel COMMA NoRel - NoRel b Right + Right i NoRel \beta NoRel - Below 2 NoRel ] NoRel [,crohme2019/test/UN19_1032_em_460.inkml,crohme2019/test/UN19_1032_em_460.inkml,CROHME,test
,,,r Right = Right \sqrt Inside y Sup a NoRel y Sup a,crohme2019/test/UN19wb_1111_em_1042.inkml,crohme2019/test/UN19wb_1111_em_1042.inkml,CROHME,test
,,,| Right x Right | Right = Right | Right y Right | Right = Right \sqrt Inside | NoRel | NoRel z,crohme2019/test/UN19wb_1106_em_964.inkml,crohme2019/test/UN19wb_1106_em_964.inkml,CROHME,test
,,,3 Right . Right 1 Right 0 NoRel - Below 1 Right 0 Right + Right 2 NoRel = NoRel 1 Right 0 Right . Right 1 NoRel - Below 1 Right + Right 3,crohme2019/test/UN19_1032_em_451.inkml,crohme2019/test/UN19_1032_em_451.inkml,CROHME,test
,,,- Right a Right \leq Right x Right \leq Right a,crohme2019/test/UN19wb_1102_em_914.inkml,crohme2019/test/UN19wb_1102_em_914.inkml,CROHME,test
,,,r Right = Right \sqrt Inside x Sup 2 NoRel + Right y Sup 2 NoRel + Right z Sup 2,crohme2019/test/UN19_1005_em_67.inkml,crohme2019/test/UN19_1005_em_67.inkml,CROHME,test
,,,( Right 2 Right n Right - Right 2 Right ) Right ( Right 2 Right n Right - Right 2 Right ) NoRel - Below n Right - Right 1 NoRel + Right 4 Right = Right 4 Right n,crohme2019/test/UN19_1019_em_268.inkml,crohme2019/test/UN19_1019_em_268.inkml,CROHME,test
,,,X Right = Right \sqrt Inside x Sup a NoRel x Sub a NoRel + Right x Sup a Sup \prime NoRel x Sub a Sup \prime,crohme2019/test/UN19_1018_em_253.inkml,crohme2019/test/UN19_1018_em_253.inkml,CROHME,test
,,,V Sub 2 NoRel ( Right x Right ) Right = NoRel 1 NoRel - Below \sin Sup 2 NoRel ( Right x Right ),crohme2019/test/ISICal19_1204_em_809.inkml,crohme2019/test/ISICal19_1204_em_809.inkml,CROHME,test
,,,u Sup n Right + Right 1 NoRel = Right \cos Right r,crohme2019/test/UN19_1029_em_407.inkml,crohme2019/test/UN19_1029_em_407.inkml,CROHME,test
,,,a Right = Right 4 Right ( NoRel 1 NoRel - Below 4 NoRel - NoRel 3 NoRel - Below 8 NoRel ),crohme2019/test/ISICal19_1203_em_782.inkml,crohme2019/test/ISICal19_1203_em_782.inkml,CROHME,test
,,,\sum Right f Sub n,crohme2019/test/UN19_1017_em_229.inkml,crohme2019/test/UN19_1017_em_229.inkml,CROHME,test
,,,2 Right 0 Right \div Right 3 Right 0,crohme2019/test/ISICal19_1209_em_859.inkml,crohme2019/test/ISICal19_1209_em_859.inkml,CROHME,test
,,,\sigma Right \sigma Right \sigma Right \sigma,crohme2019/test/UN19wb_1113_em_1069.inkml,crohme2019/test/UN19wb_1113_em_1069.inkml,CROHME,test
,,,x Sup a NoRel 1 NoRel x Sup b NoRel 2 NoRel x Sup c NoRel 3,crohme2019/test/UN19_1010_em_144.inkml,crohme2019/test/UN19_1010_em_144.inkml,CROHME,test
,,,[ Right a Right - Right i NoRel \beta NoRel - Below 2 NoRel COMMA Right b Right - Right i NoRel \beta NoRel - Below 2 NoRel ],crohme2019/test/UN19_1041_em_591.inkml,crohme2019/test/UN19_1041_em_591.inkml,CROHME,test
,,,( Right + NoRel 1 NoRel - Below 2 NoRel COMMA NoRel 1 NoRel - Below 2 NoRel + NoRel COMMA Right + NoRel 1 NoRel - Below 2 NoRel COMMA Right - NoRel 1 NoRel - Below 2 NoRel COMMA Right + NoRel 1 NoRel - Below 2 NoRel ),crohme2019/test/UN19wb_1118_em_1150.inkml,crohme2019/test/UN19wb_1118_em_1150.inkml,CROHME,test
,,,x Sup 3 NoRel x Sup 4 NoRel x Sup 5,crohme2019/test/UN19_1025_em_352.inkml,crohme2019/test/UN19_1025_em_352.inkml,CROHME,test
,,,f Right \sin Right \alpha,crohme2019/test/UN19_1003_em_33.inkml,crohme2019/test/UN19_1003_em_33.inkml,CROHME,test
,,,\sin Right \beta Sub n NoRel x,crohme2019/test/UN19wb_1110_em_1032.inkml,crohme2019/test/UN19wb_1110_em_1032.inkml,CROHME,test
,,,\tan Right \theta Right / Right 2,crohme2019/test/UN19wb_1115_em_1109.inkml,crohme2019/test/UN19wb_1115_em_1109.inkml,CROHME,test
,,,g Sub x Right x NoRel g Sub t Right t NoRel \sqrt,crohme2019/test/UN19_1047_em_676.inkml,crohme2019/test/UN19_1047_em_676.inkml,CROHME,test
,,,\lim Below r Right \rightarrow Right 0 NoRel f Right ( Right r Right ) Right = Right \sqrt Inside r,crohme2019/test/UN19wb_1116_em_1121.inkml,crohme2019/test/UN19wb_1116_em_1121.inkml,CROHME,test
,,,[ Right n Right ] Right = NoRel q Sup n NoRel - Right q Sup - Right n NoRel - Below q Right - Right q Sup - Right 1,crohme2019/test/UN19_1040_em_577.inkml,crohme2019/test/UN19_1040_em_577.inkml,CROHME,test
,,,( Right a Sup 2 NoRel COMMA Right a Right b Right + Right b Right a Right COMMA Right b Sup 2 NoRel + Right a Right c Right + Right c Right a Right COMMA Right a Right d Right + Right d Right a Right + Right b Right c Right + Right c Right b Right ),crohme2019/test/UN19_1015_em_209.inkml,crohme2019/test/UN19_1015_em_209.inkml,CROHME,test
